,SEQN,milk_type_dummy,milk_product_consumption_freq_dummy,eat_outside,ready_to_eat_food,frozen_food
5486,89218.0,10.0,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5487,89219.0,,,,,
5488,89220.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5489,89221.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,8.0
5490,89222.0,11.0,2.0,2.0,4.0,3.0
5491,89223.0,,5.397605346934028e-79,3.0,1.0,2.0
5492,89224.0,10.0,2.0,21.0,5.397605346934028e-79,1.0
5493,89225.0,,5.397605346934028e-79,5.397605346934028e-79,1.0,5.397605346934028e-79
5494,89226.0,10.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5495,89227.0,11.0,1.0,7.0,5.397605346934028e-79,15.0
5496,89228.0,11.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5497,89229.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,14.0
5498,89230.0,11.0,3.0,3.0,1.0,2.0
5499,89231.0,13.0,3.0,5.397605346934028e-79,3.0,17.0
5500,89232.0,11.0,3.0,5.0,10.0,5.397605346934028e-79
5501,89233.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,8.0
5502,89234.0,11.0,3.0,5.0,2.0,2.0
5503,89235.0,10.0,2.0,3.0,5.397605346934028e-79,60.0
5504,89236.0,12.0,3.0,12.0,5.397605346934028e-79,5.397605346934028e-79
5505,89237.0,30.0,3.0,1.0,4.0,5.397605346934028e-79
5506,89238.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5507,89239.0,11.0,1.0,5.0,5.397605346934028e-79,5.397605346934028e-79
5508,89240.0,,,,,
5509,89241.0,11.0,1.0,14.0,4.0,5.397605346934028e-79
5510,89242.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5511,89243.0,11.0,2.0,7.0,2.0,5.397605346934028e-79
5512,89244.0,30.0,2.0,1.0,5.397605346934028e-79,
5513,89245.0,10.0,3.0,3.0,2.0,3.0
5514,89246.0,,,,,
5515,89247.0,11.0,3.0,4.0,1.0,21.0
5516,89248.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0
5517,89249.0,,5.397605346934028e-79,1.0,4.0,5.397605346934028e-79
5518,89250.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
5519,89251.0,11.0,2.0,5.0,8.0,8.0
5520,89252.0,10.0,3.0,5.0,8.0,5.0
5521,89253.0,,5.397605346934028e-79,6.0,5.397605346934028e-79,2.0
5522,89254.0,,,,,
5523,89255.0,11.0,3.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5524,89256.0,11.0,1.0,1.0,5.0,5.397605346934028e-79
5525,89257.0,10.0,3.0,3.0,5.397605346934028e-79,4.0
5526,89258.0,10.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5527,89259.0,11.0,3.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5528,89260.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0
5529,89261.0,,5.397605346934028e-79,2.0,2.0,5.397605346934028e-79
5530,89262.0,12.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5531,89263.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0
5532,89264.0,13.0,3.0,7.0,5.397605346934028e-79,5.397605346934028e-79
5533,89265.0,,5.397605346934028e-79,6.0,5.0,4.0
5534,89266.0,11.0,3.0,7.0,5.397605346934028e-79,2.0
5535,89267.0,12.0,3.0,5.0,5.397605346934028e-79,20.0
5536,89268.0,30.0,3.0,5.397605346934028e-79,8.0,5.397605346934028e-79
5537,89269.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,12.0
5538,89270.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5539,89271.0,12.0,1.0,5.397605346934028e-79,3.0,5.397605346934028e-79
5540,89272.0,12.0,3.0,6.0,5.397605346934028e-79,2.0
5541,89273.0,11.0,3.0,4.0,2.0,5.397605346934028e-79
5542,89274.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,4.0
5543,89275.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5544,89276.0,11.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5545,89277.0,12.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5546,89278.0,12.0,1.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5547,89279.0,11.0,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5548,89280.0,10.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5549,89281.0,,5.397605346934028e-79,3.0,17.0,5.397605346934028e-79
5550,89282.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5551,89283.0,,,,,
5552,89284.0,14.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5553,89285.0,11.0,2.0,2.0,1.0,8.0
5554,89286.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5555,89287.0,,,,,
5556,89288.0,10.0,1.0,2.0,5.397605346934028e-79,8.0
5557,89289.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
5558,89290.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,90.0
5559,89291.0,11.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79
5560,89292.0,,5.397605346934028e-79,10.0,20.0,20.0
5561,89293.0,11.0,3.0,2.0,5.397605346934028e-79,1.0
5562,89294.0,12.0,1.0,4.0,2.0,5.0
5563,89295.0,11.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5564,89296.0,11.0,1.0,1.0,2.0,5.397605346934028e-79
5565,89297.0,11.0,2.0,6.0,21.0,5.397605346934028e-79
5566,89298.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,7.0
5567,89299.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5568,89300.0,,,,,
5569,89301.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,30.0
5570,89302.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5571,89303.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,12.0
5572,89304.0,10.0,2.0,4.0,1.0,7.0
5573,89305.0,,5.397605346934028e-79,4.0,1.0,5.397605346934028e-79
5574,89306.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5575,89307.0,10.0,2.0,,,
5576,89308.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5577,89309.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,3.0
5578,89310.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5579,89311.0,10.0,1.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5580,89312.0,12.0,2.0,10.0,4.0,5.397605346934028e-79
5581,89313.0,11.0,3.0,3.0,1.0,5.397605346934028e-79
5582,89314.0,10.0,2.0,2.0,1.0,5.397605346934028e-79
5583,89315.0,13.0,3.0,2.0,2.0,2.0
5584,89316.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5585,89317.0,10.0,2.0,2.0,2.0,3.0
5586,89318.0,10.0,3.0,1.0,3.0,5.397605346934028e-79
5587,89319.0,12.0,2.0,2.0,5.397605346934028e-79,4.0
5588,89320.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79
5589,89321.0,30.0,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5590,89322.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,30.0
5591,89323.0,30.0,2.0,5.397605346934028e-79,1.0,8.0
5592,89324.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
5593,89325.0,11.0,2.0,4.0,5.397605346934028e-79,5.0
5594,89326.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5595,89327.0,10.0,3.0,2.0,5.397605346934028e-79,30.0
5596,89328.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5597,89329.0,10.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5598,89330.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5599,89331.0,10.0,3.0,2.0,5.397605346934028e-79,2.0
5600,89332.0,11.0,2.0,2.0,1.0,5.397605346934028e-79
5601,89333.0,12.0,3.0,3.0,7.0,5.397605346934028e-79
5602,89334.0,11.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5603,89335.0,,5.397605346934028e-79,4.0,12.0,1.0
5604,89336.0,30.0,1.0,3.0,5.397605346934028e-79,8.0
5605,89337.0,11.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5606,89338.0,11.0,3.0,3.0,5.397605346934028e-79,10.0
5607,89339.0,10.0,3.0,2.0,5.397605346934028e-79,8.0
5608,89340.0,11.0,2.0,1.0,2.0,2.0
5609,89341.0,10.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5610,89342.0,10.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5611,89343.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
5612,89344.0,,,,,
5613,89345.0,11.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5614,89346.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79
5615,89347.0,10.0,2.0,2.0,5.397605346934028e-79,1.0
5616,89348.0,10.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5617,89349.0,11.0,2.0,2.0,5.397605346934028e-79,1.0
5618,89350.0,,5.397605346934028e-79,7.0,5.397605346934028e-79,30.0
5619,89351.0,12.0,2.0,10.0,5.397605346934028e-79,5.397605346934028e-79
5620,89352.0,12.0,3.0,2.0,,5.397605346934028e-79
5621,89353.0,11.0,3.0,3.0,1.0,2.0
5622,89354.0,11.0,2.0,4.0,3.0,2.0
5623,89355.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5624,89356.0,11.0,3.0,2.0,1.0,5.397605346934028e-79
5625,89357.0,10.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5626,89358.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0
5627,89359.0,10.0,2.0,2.0,5.397605346934028e-79,3.0
5628,89360.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0
5629,89361.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5630,89362.0,,5.397605346934028e-79,4.0,5.397605346934028e-79,60.0
5631,89363.0,10.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5632,89364.0,,5.397605346934028e-79,2.0,5.397605346934028e-79,5.397605346934028e-79
5633,89365.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5634,89366.0,10.0,2.0,2.0,1.0,8.0
5635,89367.0,11.0,1.0,15.0,5.0,2.0
5636,89368.0,30.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0
5637,89369.0,11.0,3.0,5.0,21.0,5.0
5638,89370.0,,5.397605346934028e-79,4.0,5.397605346934028e-79,1.0
5639,89371.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0
5640,89372.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5641,89373.0,11.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5642,89374.0,11.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5643,89375.0,10.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5644,89376.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0
5645,89377.0,10.0,2.0,5.397605346934028e-79,5.397605346934028e-79,30.0
5646,89378.0,11.0,1.0,5.397605346934028e-79,5.397605346934028e-79,30.0
5647,89379.0,11.0,3.0,4.0,10.0,20.0
5648,89380.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0
5649,89381.0,10.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5650,89382.0,10.0,1.0,6.0,5.397605346934028e-79,5.397605346934028e-79
5651,89383.0,,5.397605346934028e-79,14.0,5.397605346934028e-79,1.0
5652,89384.0,11.0,2.0,4.0,5.397605346934028e-79,30.0
5653,89385.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
5654,89386.0,10.0,2.0,2.0,5.397605346934028e-79,10.0
5655,89387.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5656,89388.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5657,89389.0,30.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5658,89390.0,11.0,2.0,1.0,5.397605346934028e-79,3.0
5659,89391.0,11.0,2.0,6.0,5.397605346934028e-79,15.0
5660,89392.0,10.0,2.0,12.0,5.397605346934028e-79,5.397605346934028e-79
5661,89393.0,12.0,3.0,3.0,1.0,10.0
5662,89394.0,13.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5663,89395.0,10.0,2.0,6.0,4.0,5.397605346934028e-79
5664,89396.0,,,,,
5665,89397.0,10.0,2.0,1.0,5.397605346934028e-79,1.0
5666,89398.0,,,,,
5667,89399.0,10.0,2.0,5.0,5.397605346934028e-79,5.397605346934028e-79
5668,89400.0,11.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5669,89401.0,10.0,3.0,4.0,4.0,5.397605346934028e-79
5670,89402.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5671,89403.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5672,89404.0,11.0,3.0,1.0,30.0,5.397605346934028e-79
5673,89405.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5674,89406.0,10.0,3.0,3.0,5.397605346934028e-79,2.0
5675,89407.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
5676,89408.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5677,89409.0,11.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5678,89410.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5679,89411.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5680,89412.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5681,89413.0,13.0,3.0,1.0,5.0,5.0
5682,89414.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,12.0
5683,89415.0,11.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5684,89416.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5685,89417.0,11.0,1.0,12.0,5.397605346934028e-79,5.397605346934028e-79
5686,89418.0,11.0,1.0,1.0,5.397605346934028e-79,60.0
5687,89419.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5688,89420.0,14.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0
5689,89421.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5690,89422.0,10.0,3.0,5.0,30.0,5.397605346934028e-79
5691,89423.0,,,,,
5692,89424.0,30.0,2.0,4.0,3.0,5.397605346934028e-79
5693,89425.0,10.0,2.0,6.0,5.397605346934028e-79,3.0
5694,89426.0,10.0,1.0,2.0,1.0,1.0
5695,89427.0,11.0,2.0,2.0,1.0,5.397605346934028e-79
5696,89428.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5697,89429.0,,,,,
5698,89430.0,10.0,3.0,4.0,3.0,5.397605346934028e-79
5699,89431.0,10.0,2.0,2.0,5.397605346934028e-79,3.0
5700,89432.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5701,89433.0,,5.397605346934028e-79,1.0,100.0,2.0
5702,89434.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5703,89435.0,11.0,2.0,2.0,5.397605346934028e-79,3.0
5704,89436.0,14.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5705,89437.0,,5.397605346934028e-79,2.0,4.0,8.0
5706,89438.0,12.0,2.0,5.0,5.0,5.397605346934028e-79
5707,89439.0,12.0,2.0,2.0,1.0,5.0
5708,89440.0,11.0,2.0,13.0,4.0,5.397605346934028e-79
5709,89441.0,10.0,3.0,2.0,2.0,5.397605346934028e-79
5710,89442.0,12.0,2.0,12.0,5.397605346934028e-79,5.397605346934028e-79
5711,89443.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5712,89444.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5713,89445.0,11.0,1.0,2.0,5.397605346934028e-79,4.0
5714,89446.0,10.0,1.0,7.0,5.397605346934028e-79,5.397605346934028e-79
5715,89447.0,,,,,
5716,89448.0,12.0,3.0,10.0,5.0,2.0
5717,89449.0,10.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79
5718,89450.0,10.0,3.0,3.0,2.0,2.0
5719,89451.0,11.0,3.0,4.0,4.0,4.0
5720,89452.0,,,,,
5721,89453.0,11.0,2.0,8.0,1.0,20.0
5722,89454.0,11.0,3.0,7.0,3.0,5.397605346934028e-79
5723,89455.0,10.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5724,89456.0,13.0,2.0,5.0,1.0,5.397605346934028e-79
5725,89457.0,13.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5726,89458.0,10.0,3.0,1.0,2.0,1.0
5727,89459.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0
5728,89460.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,3.0
5729,89461.0,11.0,3.0,5.0,5.0,5.397605346934028e-79
5730,89462.0,,5.397605346934028e-79,10.0,2.0,5.397605346934028e-79
5731,89463.0,10.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5732,89464.0,10.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5733,89465.0,10.0,2.0,7.0,5.397605346934028e-79,5.397605346934028e-79
5734,89466.0,13.0,3.0,4.0,5.397605346934028e-79,4.0
5735,89467.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,4.0
5736,89468.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0
5737,89469.0,,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5738,89470.0,,5.397605346934028e-79,4.0,3.0,1.0
5739,89471.0,10.0,2.0,5.397605346934028e-79,2.0,6.0
5740,89472.0,30.0,1.0,1.0,1.0,3.0
5741,89473.0,30.0,1.0,5.0,6.0,3.0
5742,89474.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5743,89475.0,11.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5744,89476.0,13.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5745,89477.0,13.0,3.0,6.0,5.397605346934028e-79,5.397605346934028e-79
5746,89478.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5747,89479.0,11.0,3.0,2.0,5.397605346934028e-79,4.0
5748,89480.0,11.0,3.0,1.0,5.397605346934028e-79,4.0
5749,89481.0,,,,,
5750,89482.0,30.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5751,89483.0,11.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5752,89484.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0
5753,89485.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79
5754,89486.0,11.0,1.0,1.0,4.0,4.0
5755,89487.0,11.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5756,89488.0,13.0,2.0,5.0,100.0,5.397605346934028e-79
5757,89489.0,12.0,3.0,1.0,20.0,2.0
5758,89490.0,13.0,3.0,4.0,5.397605346934028e-79,5.0
5759,89491.0,30.0,3.0,8.0,5.397605346934028e-79,5.397605346934028e-79
5760,89492.0,,,,,
5761,89493.0,30.0,3.0,5.397605346934028e-79,4.0,5.397605346934028e-79
5762,89494.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5763,89495.0,10.0,3.0,5.397605346934028e-79,1.0,2.0
5764,89496.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5765,89497.0,10.0,3.0,5.0,5.397605346934028e-79,3.0
5766,89498.0,11.0,3.0,5.0,5.397605346934028e-79,4.0
5767,89499.0,30.0,1.0,1.0,5.397605346934028e-79,2.0
5768,89500.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5769,89501.0,11.0,3.0,4.0,4.0,2.0
5770,89502.0,11.0,2.0,2.0,1.0,1.0
5771,89503.0,11.0,3.0,2.0,5.397605346934028e-79,5.0
5772,89504.0,10.0,3.0,2.0,5.397605346934028e-79,1.0
5773,89505.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79
5774,89506.0,12.0,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79
5775,89507.0,10.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79
5776,89508.0,11.0,2.0,10.0,4.0,4.0
5777,89509.0,10.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79
5778,89510.0,11.0,3.0,5.0,1.0,8.0
5779,89511.0,10.0,1.0,4.0,4.0,2.0
5780,89512.0,,,,,
5781,89513.0,12.0,3.0,5.0,5.397605346934028e-79,5.397605346934028e-79
5782,89514.0,30.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5783,89515.0,12.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5784,89516.0,30.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5785,89517.0,10.0,2.0,9.0,5.397605346934028e-79,5.397605346934028e-79
5786,89518.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,12.0
5787,89519.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5788,89520.0,,5.397605346934028e-79,9.0,2.0,1.0
5789,89521.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5790,89522.0,11.0,3.0,18.0,7.0,5.397605346934028e-79
5791,89523.0,10.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5792,89524.0,11.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
5793,89525.0,11.0,2.0,2.0,4.0,2.0
5794,89526.0,10.0,3.0,5.397605346934028e-79,3.0,3.0
5795,89527.0,11.0,2.0,4.0,2.0,5.397605346934028e-79
5796,89528.0,12.0,3.0,2.0,5.397605346934028e-79,4.0
5797,89529.0,30.0,3.0,7.0,5.397605346934028e-79,5.397605346934028e-79
5798,89530.0,11.0,3.0,5.0,5.397605346934028e-79,5.397605346934028e-79
5799,89531.0,11.0,2.0,5.397605346934028e-79,8.0,2.0
5800,89532.0,,,,,
5801,89533.0,12.0,1.0,7.0,5.397605346934028e-79,3.0
5802,89534.0,,5.397605346934028e-79,4.0,5.397605346934028e-79,5.397605346934028e-79
5803,89535.0,10.0,3.0,1.0,5.397605346934028e-79,6.0
5804,89536.0,,5.397605346934028e-79,4.0,4.0,5.397605346934028e-79
5805,89537.0,10.0,3.0,3.0,5.397605346934028e-79,8.0
5806,89538.0,10.0,3.0,1.0,5.397605346934028e-79,10.0
5807,89539.0,10.0,3.0,10.0,10.0,4.0
5808,89540.0,10.0,2.0,2.0,1.0,5.397605346934028e-79
5809,89541.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5810,89542.0,11.0,2.0,2.0,8.0,5.0
5811,89543.0,13.0,3.0,3.0,3.0,1.0
5812,89544.0,10.0,2.0,5.0,5.397605346934028e-79,3.0
5813,89545.0,10.0,2.0,3.0,5.397605346934028e-79,1.0
5814,89546.0,13.0,2.0,8.0,5.397605346934028e-79,5.397605346934028e-79
5815,89547.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5816,89548.0,10.0,1.0,2.0,5.397605346934028e-79,12.0
5817,89549.0,12.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5818,89550.0,30.0,2.0,2.0,2.0,1.0
5819,89551.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5820,89552.0,,5.397605346934028e-79,6.0,5.397605346934028e-79,5.397605346934028e-79
5821,89553.0,,5.397605346934028e-79,5.0,1.0,5.397605346934028e-79
5822,89554.0,11.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5823,89555.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5824,89556.0,12.0,3.0,2.0,5.397605346934028e-79,8.0
5825,89557.0,13.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5826,89558.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5827,89559.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5828,89560.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,8.0
5829,89561.0,10.0,3.0,2.0,5.397605346934028e-79,7.0
5830,89562.0,10.0,1.0,1.0,2.0,5.397605346934028e-79
5831,89563.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5832,89564.0,11.0,3.0,6.0,5.397605346934028e-79,5.397605346934028e-79
5833,89565.0,11.0,1.0,4.0,2.0,5.397605346934028e-79
5834,89566.0,11.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
5835,89567.0,11.0,1.0,,,
5836,89568.0,11.0,2.0,5.0,2.0,5.397605346934028e-79
5837,89569.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5838,89570.0,11.0,2.0,5.397605346934028e-79,4.0,5.0
5839,89571.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5840,89572.0,10.0,3.0,5.397605346934028e-79,4.0,5.397605346934028e-79
5841,89573.0,11.0,2.0,14.0,5.397605346934028e-79,1.0
5842,89574.0,11.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79
5843,89575.0,12.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5844,89576.0,10.0,3.0,3.0,2.0,5.397605346934028e-79
5845,89577.0,11.0,3.0,3.0,3.0,5.397605346934028e-79
5846,89578.0,,5.397605346934028e-79,2.0,2.0,5.397605346934028e-79
5847,89579.0,,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0
5848,89580.0,10.0,3.0,5.397605346934028e-79,4.0,6.0
5849,89581.0,13.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
5850,89582.0,11.0,1.0,14.0,20.0,5.397605346934028e-79
5851,89583.0,10.0,1.0,4.0,2.0,5.397605346934028e-79
5852,89584.0,10.0,2.0,3.0,3.0,2.0
5853,89585.0,13.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
5854,89586.0,11.0,1.0,5.0,5.397605346934028e-79,8.0
